id,ano,site,comentarios,rotulacao_manual,id_rotulador
18,2019,UOL,"Não vejo relação nas situações indicadas por você com o que aconteceu hoje. Os casos de Brumadinho e do Flamengo são tragédias que poderiam ter sido evitadas se não fosse a irresponsabilidade de seus comandantes. E estes devem sofrer as punições cabíveis, com indenização às vítimas e/ou familiares. Já no sequestro do ônibus, um bandido saiu de casa com arma de brinquedo, gasolina, etc, invadiu um ônibus e fez 22 pessoas inocentes reféns. Ou negocia com a polícia, se entrega, ou tem mais é que ser abatido mesmo, infelizmente.",0,M
23,2020-05-19,G1,"assassinado, g1 vocês são tão podres quanto o estado!!!",-1,G
23,2020-05-19,G1,"sai daí militante, sabe nem oq aconteceu e ta falando merda",0,G
25,2019-09-08,Folha,exemplo de acertos do governo,-1,G
26,2021-05-07,Folha,que tara é essa de defender bandido seu maluco?,1,C
24,2020-07-01,G1,não importa se foi polícia bandido político ou racista se morreu ta errado,0,G
23,2020-05-19,G1,*assasinado não foi engano,-1,M
23,2020-05-19,G1,"mas as ""mulas"" não vão para os condomínios elas vão para as favelas entt acho que é no mínimo lógico que a polícia irá fazer operações na favela né mas por uma parte está certa, o playboy com o baseado financia o traficante com o fuzil",0,C
18,2019,UOL,"Arma de brinquedo? Vão arriscar mesmo que ele mate mais de 37 pessoas queimadas? Parabéns ao governador Witzel e ao policial que cumpriu seu dever em defender cidadãos de bem. Deus abençoe à todos! Brasil acima de tudo, Deus acima de todos!",1,M
25,2019-04-08,G1,"politizando o ocorrido em 3,2,1",0,M
22,2021-06-28,G1,um verme a menos no mundo,1,M
18,2019,UOL,Jogando gasolina no ônibus acho que queria mesmo explodir com todos.,1,M
21,2021-11-06,G1,qualquer ponto não muda o fato da abordagem ser abusiva e com força descabida,-1,C
18,2019-08-20,UOL,"ehhh, falta matar a vó da primeira dama",0,M
23,2020-05-19,Folha,"o polícia política de witzel está aterrorizando geral, a fôia vai mostrar? #foradoria",-1,M
24,2020-07-01,G1,"o cara fica a todo custo tentando inocentar traficante, ""cd a fonte"", ""quem garante que foi a irmã"", pesquisa man, mt melhor que ficar a todo custo babando ovo de bandido, de assassino de vdd",0,M
18,2019,UOL,Parabéns a Polícia!,1,M
22,2021-06-28,G1,esse o stf não solta!!,0,M
22,2021-06-28,G1,"a polícia comemorando o fato de terem matado invés de capturado ahuahauahaua bando de incompetentes, passaram 20 dias pra encontrar um bandido",-1,M
21,2021-11-06,Folha,"tentei explicar pra ela a mesma coisa, mas parece caso perdido",0,M
23,2020-05-19,G1,"burro, completamente imbecil",0,G
22,2021-07-01,G1,"ué, mas o corona não é do df",0,C
20,2019,UOL,"Já saiu a perícia identificando que a bala que matou a menina saiu de uma arma de algum destes policiais? Ate sair um laudo com isso não era bom frisar nesta matéria que a bala pode ter sido de uma arma de um traficante? Sem querer acusar ou defender ninguém, mas um texto assim leva ao leitor uma unica mensagem policia é ruim e bandido é bom! Inacreditável! Alem disso, uma enorme e lamentável perca para essa família. Quantas crianças já morreram da mesma forma. Só fatalidade! Vi recentemente um vídeo, através do Watts, de um traficante com um fuzil atirando, sem nem mesmo ver para aonde estava atirando, e , contra a polícia. Para mim, estes são os responsáveis por estas mortes, se não existisse este tipo de bandido não teria o porque a polícia revidar ou atirar contra eles. Vamos corrigir estes valores!!!!!",-1,M
23,2020-05-19,G1,"o menor estava na sua própria casa, a polícia invade e atira no abdômen da criança e pior transporta o corpo por 40km sem parar em um hospital para o atendimento o estado desde a primeira república está contra nós! organização genocida do caralho!",-1,G
21,2021-11-08,Folha,"não, meu amigo eu não sou o cara só nao fico choramingando corro atrás busco felizmente, a maioria das vezes, consigo",0,C
18,2019,UOL,Viva a policia. Fora direito dos manos.,1,M
18,2019,UOL,"parabens , assim que se faz !",1,M
18,2019-08-20,G1,caramba! já de manhã? rio sem paz!,0,G
22,2021-06-28,G1,"aquela que deixa o pedrinho matador solto? rsrsrsrsrsds prazer, aqhi e brasil, não eua",0,M
21,2021-11-07,Folha,"parece que ela estava ocultando uma arma, e por isso não soltava a criança",1,G
24,2020-07-01,G1,"cara entrar em uma casa e matar uma criança n é aceitável, muito menos devemos normalizar isso",0,G
18,2019-08-20,G1,"libera mais armamento mesmo, presidente jair bolsonaro o que fizeram com esse país, hein?",0,M
20,2019-09-21,G1,oh céus! #aculpaedowitzel e quem está aqui passando pano para terrorismo de estado tem sangue nas mãos,-1,G
24,2020-07-01,G1,"nesse caso, não foi a polícia, fale mal dos traficantes",1,M
20,2019-09-21,UOL,"olha o título desses jornalista de merda, coloca como se desse a entender q a culpa foi da pm",1,G
22,2021-06-28,G1,um leonardo da vinci 20,0,M
26,2021-05-07,Folha,"primeiramentedessem* segundamente você está dizendo que as pessoas viram traficantes por culpa do governador você está usando como desculpa para traficar a falta de administração do rj seguindo a sua lógica todos nós poderíamos virar bandidos,traficantes e etc e ter essa dscp",0,M
18,2019,UOL,Tá com a Manuela... Os dois estão sumidos...,0,M
23,2020-05-19,G1,eu achei que o witzel soltaria a polícia pra fazer operações pra tirar o mp de suas costas e é o que está acontecendo,0,C
21,2021-11-07,Folha,"tem dois homens policiais se esses dois não conseguir tirar a criança do colo enquanto o outro imobilizar a mulher, aí eles se apresentam",-1,M
20,2019,UOL,"Meio contraditorio seu comentario, TRABALHO DE POLICIA. Entao porque nao deixam fazer o trabalho deles. Ja fizeram a analise balisitica nesse incidente?",0,M
20,2019,UOL,"De onde saiu a bala não vem ao caso. O que importa é quem foi até lá para causar o tiroteio, sabendo que colocaria vidas de inocentes em risco.",-1,M
25,2019-04-08,G1,"não serão e diante do que estamos vivendo, se repetirá muitas vezes pessoas despreparadas",-1,C
26,2021-05-06,G1,fecha a boca aí mano tá vindo mó cheirão de pica de miliciano,0,M
20,2019-09-21,UOL,"a culpa é sempre da polícia, nunca dos bandidos",0,M
20,2019,UOL,To esperando algum imbecil batendo palmas para a polícia dizendo que a menina é culpada.,-1,M
20,2019-09-21,Folha,para os nossos líderes guerreiros um mero efeito colateral menina de oito anos morre baleada no rio de janeiro,-1,G
25,2021-08-10,Folha,ou familia de negros,0,C
22,2021-06-28,G1,o que tem a ver seu comentário? explique,0,M
25,2019-04-08,G1,"mas também, né onde já se viu, preto andando de carro bacana ? muito suspeito, tem que atirar mesmo bando de bandido de farda, e pra piorar alguns dos nossos políticos do alto escalão batem palmas para esse tipo de atitude ta cada dia pior !",-1,C
20,2019-09-21,UOL,menina de 8 anos morre baleada após operação policial no complexo do alemão via violência extrema generalizada é só no brasil a lincença pra matar a impunidade é só no brasil!,-1,M
20,2019-09-22,Folha,rotina mesmo eu não consegui enxergar direito e estou com uma dúvida o que é aquilo nas mãos destes meninos?  rio de janeiro pasmem quem está filmando é um policial militar acuado dentro de uma cabina blindada,0,M
24,2020-07-01,G1,"ó a mentalidade do cara vei kkkkk cobro a polícia pq ela é paga pra proteger, animal",0,C
21,2021-11-07,Folha,"cara, aí da sala de sua casa, tomando um cafezinho é fácil demais falar, né amigão?! tudo parece ser tão simples, né?! só de brincadeira, experimente tentar imobilizar sua esposa, ou irmã e veja a dificuldade que é quando a pessoa impõe resistência",1,C
21,2021-11-07,UOL,"na bolsa, o companheiro escondeu na bolsa dela segundo reportagens e relatos de testemunhas",0,M
20,2019,UOL,"Sabemos sim que a policia comete atrocidades e matam muitos inocentes, mas esses confrontos sera que é culpa da policia? Sera que não sabem ate hoje que o trafico e as milícias mandam no Rio de Janeiro e que os moradores dessas chamadas comunidades, que sabemos muito bem, comunidades so no nome, mas continuam sendo favelas sim, eles são reféns e submissos a esses bandidos, eles sempre vão colocar a culpa na policia e nunca dos bandidos, eles vao ser sempre defendidos pelos moradores.",-1,M
24,2020-07-01,G1,"quando tu for assaltado, liga pro batman, seu merda",1,C
18,2019,UOL,"Coitado desse policial. Agora Globo, UOL, FSP, Band e outras midias esquerdistas vão cair de pau, dizendo que a policia foi truculenta com o coitadinho do bandido. Vão pedir a exoneração dele, PSOL, PT, etc vai processa-lo por violência.",1,M
20,2019-09-21,G1,"minha filha tem é um ano mais velha que esta menina nem posso imaginar o que é ocupar o lugar do seu pai agora menos ainda, imagino que pessoas com o mínimo de compaixão e humanidade, ainda possam apoiar ações policiais que ceifam vidas da nossa",-1,G
24,2020-07-02,G1,e eu disso ao contrário? vc é burro????,0,C
20,2019-09-21,UOL,"morre baleada não é o termo mais apropriado, e sim, morre assassinada pela pm",-1,M
23,2020-05-19,G1,ele foi assassinado!!!!! um menino de 14 anos foi assassinado pela polícia!,-1,G
18,2019,Folha,Estava trabalhando ...,0,M
22,2021-06-28,G1,se fosse uma pessoa proxima sua q tivesse sido morta vc estaria parabenizando q foi feito justiçapq a justiça falha soltou elee ocasionou 4 mortes q poderiam ser evitadas parabéns aos policiais,1,G
18,2019,UOL,"Segundo o DATACHACOTA, a gasolina que o sequestrador usaria para queimar o ônibus e os sequestrados, na verdade era suco de Kiwi... Com 5% de acidez para mais ou para menos.",0,M
22,2021-06-28,G1,acabei de ouvir isso também na band news,0,C
20,2019-09-21,Folha,"e a milicia do narcotraficante assassina e contrabandista de armas podem fazer o que querem? os verdadeiros chefões do tráfico de drogas, são milicianos, grandes empresários , políticos e até juízes, nas favelas só têm soldadinhos subordinados",0,G
18,2019-08-20,UOL,kkkkkkkkkkk dps eu chamo de retardada e to errado,0,M
20,2019-09-21,G1,#impeachmentwitzel menina de 8 anos morre baleada no complexo do alemão | rio de janeiro | g1,0,M
18,2019,UOL,"O bandido quem escolheu ser tratado como bandido! Simples assim! Se tivesse ficado em casa dormindo, estaria vivo. Parabéns à PM",1,M
18,2019,UOL,Xiiiiiiiiiii! Prato cheio para os direitos humanos dos bandidos,1,M
18,2019-08-20,Folha,homem armado faz passageiros de ônibus reféns na ponte rioniterói,0,M
22,2021-06-28,G1,um cara q matou mais de 10 pessoas é o quê? retardada,1,C
23,2020-05-19,G1,"por favor corrijam sua matéria, o menino foi assassinado, levou tiro na própria casa e seu corpo foi levado pela polícia",-1,G
18,2019,UOL,Quando o estômago ronca de fome não há argumento certo.,0,M
20,2019,UOL,"Ainda que o tiro tenha sido dado por bandidos, a culpa é de quem foi até lá para causar o tiroteio, pondo em risco a vida de crianças e de outros moradores inocentes. Por que não fazem o tiroteio nas estradas, por onde as drogas passam?",-1,M
23,2020-05-20,G1,eu não perco meu tempo discutindo com marionete de bolsonaro a sua vida já é triste o suficiente,0,C
18,2019,UOL,q q tem a ver isso?? Veja por um lado amigo.. o Bozo foi quem brincou de alterar a coaf e demais orgãos quando surgiu uma denuncia contra a sua familia... me parece q quem gosta de conversar e fazer acordo é o palhaço mestre.. vide o pé de laranja kkkk,0,M
22,2021-06-28,UOL,pelo menos ele não morreu de covid!,0,C
23,2020-12-01,G1,"tá bom, tu tá certo cara! vamos fingir que a morte de inocentes pela polícia é culpa das pessoas que morrem e não do despreparo dos policiais (ou do preparo intencional pra matar, até porque só se mata criminoso em potencial, inclusive esse aqui",-1,M
24,2020-07-01,G1,"quem matou o menino foi um traficante que atirou contra uma viatura da pm, os bandidos da área já passaram ele",0,C
23,2020-05-19,G1,foi assassinado né,-1,G
21,2021-11-07,G1,"a mulher com uma arma segurando as crianças se ela segura os filhos pra não ser presa imagina se dá espaço pra ela,sai atirando em todo mundo pq amor aos filhos não tem pq se tivesse pedia pra eles se afastarem mais como não tem segura eles com risco grande e ela cagando pra isso",1,M
18,2019-08-20,UOL,"cara, eu acho que por ele estar armado e poder revidar, dando tiros a revelia, era um risco não ser um tiro fatal eu acho que pode ser isso claro que depois de descobrir que a arma era falsa, isso muda mas não dava pra 'pagar ver' com a vida de um inocente",0,M
25,2019-04-08,G1,"não tem desculpas pra atirar 80x num carro com os vidros fechados e com película sem ter certeza de quem tá dentro não vão passar nenhum dia preso 1 foi morto pelo exército 2 o evaldo não é uma figura pública 3 eles se enganaram, acontece solidariedade à família! ",-1,G
18,2019,UOL,PARABÉNS PM !!!,1,M
23,2020-05-19,G1,"normalmente dono de morro, abomina assaltante de celular você querer defender a polícia, beleza, mas assumir que eles fazem muita merda é o mínimo de sensatez que você pode ter acha que as metralhadoras entra na favela como?",-1,M
20,2019,UOL,Melhor deixar o morro sem patrulhamento já que a maioria apoia é traficante e ladrão. Poe a base na entrada e saída do morro apenas para que os bandidos fiquem lá dentro. Ai o Rio terá paz e nao terá mais mortes segundo os especialistas do morro e partidos de esquerda.,-1,M
26,2021-05-07,Folha,"se a diz que foi a pior, é só trocar o sinal e saber que foi a melhor uma pena a morte de um defensor público cumprindo seu trabalho, arriscando a vida por uma sociedade com crenças e valores completamente distorcidos irreparável que deus conforte a família",1,C
21,2021-11-07,G1,"claro, entao pode usar criancas como escudo?",1,G
18,2019-08-20,Folha,molotov na vida real,0,G
18,2019-08-20,UOL,o que um militar armado estava fazendo em meio aos paramédicos?!,0,M
18,2019-08-21,UOL,"aí eu concordo contigo não acho que devemos comemorar a morte do sequestrador e sim, a vida dos sequestrados é uma pena ele ter chegado a esse ponto mas, infelizmente acho que a polícia fez o que deveria fazer acho também que não havia como identificar se a arma era falsa",1,G
18,2019,UOL,Não vão apurar como está a saúde dos reféns? Jornalismo cada vez pior...,0,M
20,2019,Folha,Polícia tá matando demais. Efeito Bolsonaro.,-1,M
23,2020-05-19,G1,só esqueceram de dizer que ele foi assassinado,-1,G
18,2019-08-20,G1,"parabéns sr governador do rj wilson witzel, parabéns à eficiente equipe policial e ao atirador de elite no cumprimento dos seus deveres! o sequestrador do ônibus não precisava ter esse desfecho, mas foi ele quem escolheu se deparar com a obrigação do",1,M
21,2021-11-06,G1,"país de merda e de impunidade viver nessa caçamba de lixo é desesperador quando é um branco armado, falta a pm abri a boca pra ele cagar nojo",1,G
